customer_id,qtt_order,total_spent,last_order
354168,34,199471.43,2022-01-19 17:00:00
354169,259,1176968.29,2022-10-01 20:00:00
354170,74,201031.42,2022-11-25 22:00:00
354171,38,32318.48,2022-09-21 11:00:00
354172,10,21679.32,2022-06-15 03:00:00
354173,71,206981.5,2022-02-11 11:00:00
354174,27,175928.26,2022-09-08 17:00:00
354175,49,6105.22,2022-04-06 21:00:00
354176,178,657823.84,2022-04-29 07:00:00
354177,7,575037.81,2022-07-24 14:00:00
354178,27,25939.46,2022-02-21 01:00:00
354179,7,214004.53,2021-12-15 00:00:00
354180,21,458786.16,2022-07-01 16:00:00
354181,32,53187.19,2022-10-21 22:00:00
354182,7,135563.28,2022-03-10 00:00:00
354183,70,85532.87,2022-04-16 09:00:00
354184,36,172577.96,2022-07-18 10:00:00
354185,2,226227.69,2022-09-25 10:00:00
354186,7,225733.48,2022-03-28 06:00:00
354187,100,274070.79,2022-03-14 18:00:00
354188,84,260816.89,2022-05-29 16:00:00
354189,54,103525.94,2022-07-11 05:00:00
354190,45,64124.94,2022-08-13 06:00:00
354191,96,118110.29,2022-04-17 05:00:00
354192,11,501858.53,2022-03-14 08:00:00
354193,89,735284.75,2022-09-07 04:00:00
354194,17,110651.77,2022-09-03 20:00:00
354195,302,438170.84,2022-09-11 03:00:00
354196,32,275038.18,2022-01-30 00:00:00
354197,54,163736.54,2022-08-02 18:00:00
354198,24,241894.77,2022-06-28 23:00:00
354199,71,150184.97,2022-03-15 17:00:00
354200,55,141026.69,2022-04-29 17:00:00
354201,82,20022.38,2022-02-24 00:00:00
354202,501,426948.18,2022-09-06 12:00:00
354203,8,229879.92,2022-10-06 09:00:00
354204,167,119861.26,2022-05-20 14:00:00
354205,207,72671.88,2022-02-23 05:00:00
354206,26,591678.16,2022-08-07 20:00:00
354207,59,137786.11,2022-06-26 14:00:00
354208,67,19696.82,2022-04-14 08:00:00
354209,46,16108.6,2022-09-14 23:00:00
354210,88,234105.04,2022-03-17 08:00:00
354211,4,33316.71,2022-07-13 05:00:00
354212,12,643843.61,2022-09-05 05:00:00
354213,77,495928.23,2022-09-03 16:00:00
354214,10,3534.13,2022-09-26 02:00:00
354215,18,26110.18,2022-08-08 06:00:00
354216,25,139555.52,2022-01-11 03:00:00
354217,381,321166.44,2022-09-27 15:00:00
354218,214,199447.2,2022-11-17 07:00:00
354219,31,109589.5,2022-03-22 17:00:00
354220,88,165850.29,2022-05-16 02:00:00
354221,44,76632.0,2022-07-24 21:00:00
354222,23,437043.05,2022-09-30 09:00:00
354223,3,102865.29,2022-04-09 12:00:00
354224,13,157946.65,2022-07-24 19:00:00
354225,254,381249.36,2022-03-26 18:00:00
354226,38,515146.99,2022-08-27 21:00:00
354227,45,123558.11,2022-09-22 10:00:00
354228,284,246750.9,2022-08-09 13:00:00
354229,56,635014.42,2022-05-11 14:00:00
354230,70,135180.89,2022-08-30 07:00:00
354231,148,173143.3,2022-01-28 22:00:00
354232,13,268141.63,2022-07-13 19:00:00
354233,11,329608.77,2022-08-26 18:00:00
354234,408,83817.38,2022-05-13 22:00:00
354235,53,204205.39,2022-08-08 13:00:00
354236,64,361563.4,2022-02-15 14:00:00
354237,65,338159.87,2022-10-24 01:00:00
354238,35,63696.93,2022-04-09 06:00:00
354239,24,505484.17,2022-04-12 22:00:00
354240,120,269488.2,2022-05-22 20:00:00
354241,20,34915.66,2022-02-06 12:00:00
354242,154,74771.47,2022-02-01 15:00:00
354243,211,98874.97,2022-11-28 02:00:00
354244,19,30944.45,2022-03-29 23:00:00
354245,52,971414.08,2022-04-16 20:00:00
354246,33,157368.26,2022-02-15 02:00:00
354247,81,79739.9,2022-03-04 16:00:00
354248,269,64736.88,2022-08-21 17:00:00
354249,143,128884.87,2022-07-15 15:00:00
354250,4,97734.66,2022-04-26 09:00:00
354251,254,472053.67,2022-09-09 17:00:00
354252,13,60578.45,2022-07-01 04:00:00
354253,65,88493.71,2022-04-03 20:00:00
354254,120,140245.27,2022-05-06 14:00:00
354255,10,140609.76,2022-01-31 05:00:00
354256,37,143949.39,2022-02-15 12:00:00
354257,65,224183.93,2022-07-03 04:00:00
354258,99,124917.2,2022-05-10 08:00:00
354259,23,7828.22,2022-05-16 17:00:00
354260,0,6600.1,2022-02-08 06:00:00
354261,65,322412.88,2022-07-12 19:00:00
354262,41,48976.22,2022-05-07 04:00:00
354263,28,30681.48,2022-07-17 16:00:00
354264,129,247511.44,2022-04-02 22:00:00
354265,3,56224.51,2022-08-16 15:00:00
354266,153,422301.48,2022-01-26 06:00:00
354267,215,42326.28,2022-02-12 02:00:00
354268,78,636351.44,2022-04-23 04:00:00
354269,41,439608.89,2022-07-14 18:00:00
354270,13,52475.05,2022-04-20 23:00:00
354271,334,322519.77,2021-12-29 02:00:00
354272,168,114740.24,2022-06-19 06:00:00
354273,30,17299.22,2022-05-03 02:00:00
354274,6,71115.85,2022-01-04 13:00:00
354275,166,93896.46,2022-08-17 09:00:00
354276,6,87289.78,2022-04-11 16:00:00
354277,75,112389.76,2022-10-21 02:00:00
354278,37,34165.75,2022-02-03 13:00:00
354279,46,63323.67,2022-08-16 16:00:00
354280,10,363536.77,2022-09-20 22:00:00
354281,68,353075.25,2022-04-10 09:00:00
354282,50,24213.54,2021-12-31 23:00:00
354283,79,430629.9,2022-07-07 18:00:00
354284,8,810648.81,2022-02-05 20:00:00
354285,341,278347.78,2022-04-08 00:00:00
354286,13,203125.39,2022-02-09 12:00:00
354287,39,120475.9,2022-08-05 15:00:00
354288,15,29839.71,2022-05-18 19:00:00
354289,14,287171.5,2022-07-01 18:00:00
354290,14,20651.04,2022-04-10 20:00:00
354291,44,65840.37,2022-03-16 23:00:00
354292,33,70964.25,2022-05-28 04:00:00
354293,58,113166.66,2022-05-18 02:00:00
354294,77,500215.03,2022-02-09 21:00:00
354295,18,43970.65,2021-12-27 14:00:00
354296,146,75277.76,2022-06-29 04:00:00
354297,72,17752.06,2022-06-21 11:00:00
354298,216,168269.98,2022-01-21 14:00:00
354299,32,141792.47,2022-07-07 09:00:00
354300,65,188269.13,2022-04-13 14:00:00
354301,25,39956.04,2022-07-30 17:00:00
354302,21,4766.59,2022-06-17 01:00:00
354303,84,183085.69,2022-10-02 10:00:00
354304,318,27942.35,2022-01-08 00:00:00
354305,64,460499.76,2022-09-08 11:00:00
354306,41,180307.74,2022-03-23 02:00:00
354307,165,138619.56,2022-11-20 16:00:00
354308,56,254599.94,2022-10-03 19:00:00
354309,469,534045.09,2022-03-12 18:00:00
354310,7,85947.03,2022-07-05 01:00:00
354311,24,174067.58,2022-03-02 14:00:00
354312,346,130423.17,2022-06-13 01:00:00
354313,15,67594.66,2022-03-08 00:00:00
354314,42,227320.54,2022-05-28 09:00:00
354315,11,443807.52,2022-06-08 06:00:00
354316,457,87798.02,2022-09-17 04:00:00
354317,250,78232.12,2022-03-09 09:00:00
354318,358,109015.64,2022-12-19 02:00:00
354319,322,1264278.32,2022-12-09 11:00:00
354320,21,79053.86,2022-02-09 01:00:00
354321,55,290286.31,2022-06-09 03:00:00
354322,32,65954.71,2022-05-25 14:00:00
354323,328,36050.93,2022-04-25 22:00:00
354324,108,68066.68,2022-10-05 18:00:00
354325,108,453271.15,2022-06-30 05:00:00
354326,77,762903.93,2022-03-12 23:00:00
354327,24,275084.94,2022-04-13 15:00:00
354328,67,70398.92,2022-03-07 02:00:00
354329,43,15420.24,2022-05-26 06:00:00
354330,42,38391.11,2022-06-21 19:00:00
354331,55,88772.79,2022-04-15 17:00:00
354332,167,78265.34,2022-09-05 22:00:00
354333,42,48060.41,2022-11-12 06:00:00
354334,44,520259.63,2022-04-24 09:00:00
354335,151,209380.62,2022-03-16 04:00:00
354336,12,538377.29,2022-03-12 17:00:00
354337,46,20689.7,2022-01-26 22:00:00
354338,29,164672.75,2022-05-29 01:00:00
354339,212,107921.79,2022-05-05 23:00:00
354340,138,731520.85,2022-06-13 01:00:00
354341,38,249763.92,2022-04-27 07:00:00
354342,59,219383.82,2022-10-14 13:00:00
354343,52,53184.57,2021-12-29 05:00:00
354344,34,25518.59,2022-03-25 17:00:00
354345,88,154095.15,2022-01-15 23:00:00
354346,198,42625.25,2022-04-23 17:00:00
354347,50,62474.39,2022-04-10 23:00:00
354348,29,60038.99,2022-01-03 08:00:00
354349,15,225916.61,2022-03-12 01:00:00
354350,140,159674.65,2022-07-20 05:00:00
354351,92,302164.78,2022-05-09 20:00:00
354352,31,605321.05,2022-06-24 19:00:00
354353,141,22301.3,2022-11-30 02:00:00
354354,1,212151.22,2022-09-23 03:00:00
354355,22,20664.98,2022-07-08 11:00:00
354356,78,35136.08,2022-03-23 00:00:00
354357,12,14478.2,2022-06-26 00:00:00
354358,66,180234.79,2022-09-18 13:00:00
354359,200,780720.47,2022-05-30 22:00:00
354360,74,260728.47,2022-08-18 08:00:00
354361,83,77259.86,2022-09-03 08:00:00
354362,71,224547.78,2022-03-21 21:00:00
354363,108,552940.66,2022-07-17 21:00:00
354364,272,298521.86,2022-02-13 08:00:00
354365,12,785485.01,2022-06-06 06:00:00
354366,102,49467.58,2022-10-11 00:00:00
354367,67,58196.05,2022-05-15 08:00:00
354368,10,63191.86,2022-08-20 10:00:00
354369,69,125026.2,2022-03-17 06:00:00
354370,584,355403.22,2022-11-13 02:00:00
354371,92,1253717.45,2022-02-27 20:00:00
354372,770,769156.35,2022-06-28 06:00:00
354373,153,107422.37,2022-02-01 09:00:00
354374,49,19393.61,2022-04-09 15:00:00
354375,54,61796.82,2022-09-29 21:00:00
354376,8,359914.31,2022-03-13 07:00:00
354377,42,48249.21,2022-09-22 02:00:00
354378,36,152733.73,2022-02-26 16:00:00
354379,90,312019.79,2022-05-22 01:00:00
354380,83,31384.58,2022-01-22 11:00:00
354381,36,361053.9,2022-04-16 04:00:00
354382,62,13808.86,2022-04-01 03:00:00
354383,1,97809.38,2021-12-12 09:00:00
354384,57,289568.89,2022-05-24 01:00:00
354385,171,47665.1,2022-05-04 12:00:00
354386,11,187412.12,2022-05-06 21:00:00
354387,95,140674.14,2022-05-03 20:00:00
354388,47,130498.39,2022-07-29 21:00:00
354389,92,133930.78,2022-09-02 20:00:00
354390,82,39713.22,2022-11-19 14:00:00
354391,192,66140.96,2022-04-17 21:00:00
354392,601,84036.62,2022-06-14 21:00:00
354393,72,393572.6,2022-07-09 08:00:00
354394,7,812042.0,2022-03-18 03:00:00
354395,7,13660.04,2022-02-13 17:00:00
354396,9,123299.85,2022-03-05 11:00:00
354397,97,81761.62,2022-02-07 05:00:00
354398,22,555209.58,2022-03-24 03:00:00
354399,31,13283.24,2022-11-03 00:00:00
354400,325,28049.26,2022-03-06 06:00:00
354401,508,335470.7,2022-07-30 02:00:00
354402,9,150006.31,2022-02-20 15:00:00
354403,33,102778.73,2022-05-08 08:00:00
354404,217,335573.5,2022-04-06 12:00:00
354405,29,80689.4,2022-10-10 02:00:00
354406,240,248421.42,2022-03-25 16:00:00
354407,10,115384.53,2022-09-12 13:00:00
354408,7,247505.37,2022-03-15 02:00:00
354409,129,196088.62,2022-05-18 01:00:00
354410,68,234511.47,2022-01-06 04:00:00
354411,69,160158.9,2022-02-23 12:00:00
354412,5,2275.14,2022-02-01 15:00:00
354413,494,197773.52,2022-03-22 02:00:00
354414,6,105749.39,2022-05-29 10:00:00
354415,20,642768.16,2022-09-28 07:00:00
354416,228,387752.25,2022-01-22 20:00:00
354417,80,111429.88,2022-08-08 10:00:00
354418,22,32285.59,2022-08-21 13:00:00
354419,300,1109789.31,2022-07-11 05:00:00
354420,70,100525.9,2022-10-27 23:00:00
354421,138,208329.68,2022-07-26 14:00:00
354422,297,61890.23,2022-09-25 09:00:00
354423,519,79693.2,2022-07-13 21:00:00
354424,922,1048173.77,2022-06-16 10:00:00
354425,93,429537.83,2022-04-23 16:00:00
354426,69,517648.42,2022-07-19 13:00:00
354427,28,157063.79,2022-03-24 16:00:00
354428,93,500975.56,2022-10-27 08:00:00
354429,31,187681.92,2022-04-03 11:00:00
354430,575,162921.33,2022-04-20 23:00:00
354431,479,482890.14,2022-08-24 00:00:00
354432,67,44191.75,2022-02-24 18:00:00
354433,115,12485.33,2022-05-22 16:00:00
354434,21,51836.49,2022-03-05 09:00:00
354435,6,27040.28,2022-08-26 10:00:00
354436,20,4776.35,2022-05-27 01:00:00
354437,63,127385.81,2022-07-29 00:00:00
354438,39,409718.74,2022-07-02 21:00:00
354439,37,41692.54,2022-02-14 18:00:00
354440,49,53271.9,2022-06-27 11:00:00
354441,80,601163.63,2022-11-23 17:00:00
354442,343,195553.73,2022-04-28 11:00:00
354443,57,16568.75,2022-04-26 15:00:00
354444,141,78383.91,2022-08-10 00:00:00
354445,11,143988.99,2022-03-27 16:00:00
354446,37,30331.82,2022-09-02 18:00:00
354447,8,97398.13,2022-08-01 21:00:00
354448,19,103555.85,2022-04-02 01:00:00
354449,67,534037.14,2022-03-22 15:00:00
354450,142,96768.87,2022-08-09 01:00:00
354451,11,399210.18,2022-07-09 02:00:00
354452,41,94721.93,2022-02-23 08:00:00
354453,147,188626.11,2022-08-07 14:00:00
354454,147,93584.91,2022-01-15 00:00:00
354455,2,100637.76,2022-08-03 23:00:00
354456,22,161833.63,2022-09-13 17:00:00
354457,76,142991.42,2022-11-21 10:00:00
354458,9,9923.54,2022-02-01 17:00:00
354459,36,172249.14,2022-02-02 03:00:00
354460,46,106400.9,2022-02-09 20:00:00
354461,123,788251.62,2022-04-27 14:00:00
354462,161,195465.44,2022-02-03 00:00:00
354463,55,539223.23,2021-12-29 12:00:00
354464,71,696185.61,2022-09-12 04:00:00
354465,42,80070.6,2022-06-22 15:00:00
354466,246,215907.9,2022-06-02 22:00:00
354467,52,770904.5,2022-09-07 04:00:00
354468,104,63510.28,2022-03-01 22:00:00
354469,27,489265.67,2022-03-26 06:00:00
354470,122,206649.5,2022-03-01 00:00:00
354471,35,106324.9,2022-09-03 10:00:00
354472,9,75753.75,2022-02-10 09:00:00
354473,83,105122.99,2022-04-23 14:00:00
354474,56,275516.61,2022-07-05 03:00:00
354475,35,165509.38,2022-01-28 20:00:00
354476,16,108694.01,2022-07-15 02:00:00
354477,192,97216.85,2022-09-14 02:00:00
354478,10,18609.51,2022-03-12 08:00:00
354479,43,408007.86,2022-09-05 16:00:00
354480,23,74395.92,2022-01-28 17:00:00
354481,179,93786.73,2022-07-16 12:00:00
354482,130,132948.76,2022-03-08 04:00:00
354483,9,84144.84,2022-10-29 10:00:00
354484,44,534148.13,2022-05-18 04:00:00
354485,45,786582.91,2022-10-09 18:00:00
354486,82,72066.6,2022-02-03 05:00:00
354487,23,45119.53,2022-10-03 00:00:00
354488,62,5437.34,2022-01-30 21:00:00
354489,37,352574.24,2022-04-16 08:00:00
354490,39,15412.59,2022-04-15 08:00:00
354491,109,85526.23,2022-03-08 05:00:00
354492,42,147083.02,2022-05-26 08:00:00
354493,20,84408.55,2022-08-17 07:00:00
354494,152,108529.16,2022-03-30 10:00:00
354495,15,96642.29,2022-06-01 16:00:00
354496,454,472047.13,2022-10-10 13:00:00
354497,582,1087992.33,2022-06-16 16:00:00
354498,96,355608.68,2022-10-23 00:00:00
354499,45,272179.3,2022-08-23 19:00:00
354500,47,32024.37,2022-02-21 00:00:00
354501,95,1354950.42,2022-11-13 19:00:00
354502,53,201971.0,2022-06-26 11:00:00
354503,3,114471.33,2022-01-19 04:00:00
354504,68,793561.65,2022-02-25 00:00:00
354505,125,233024.57,2022-10-16 01:00:00
354506,358,392396.21,2022-06-17 07:00:00
354507,16,44355.22,2022-06-02 21:00:00
354508,108,1412506.62,2022-08-18 21:00:00
354509,282,57667.7,2022-09-25 17:00:00
354510,109,610739.25,2022-05-16 18:00:00
354511,39,129585.62,2022-07-24 16:00:00
354512,47,34451.61,2022-07-24 00:00:00
354513,12,33005.47,2022-10-21 18:00:00
354514,32,97148.51,2022-10-27 10:00:00
354515,98,1718318.53,2022-10-22 09:00:00
354516,78,213944.52,2022-05-26 01:00:00
354517,66,124955.59,2022-02-05 00:00:00
354518,56,14414.91,2022-12-06 08:00:00
354519,20,54772.79,2022-09-05 00:00:00
354520,45,9197.51,2022-04-09 12:00:00
354521,239,1017634.46,2022-11-09 08:00:00
354522,15,7164.14,2022-04-19 12:00:00
354523,27,9089.55,2022-05-30 03:00:00
354524,60,326631.27,2022-09-12 03:00:00
354525,30,10322.68,2022-01-25 23:00:00
354526,25,112324.01,2022-02-19 23:00:00
354527,148,445422.18,2021-12-25 11:00:00
354528,27,115260.84,2022-10-18 14:00:00
354529,402,241203.02,2022-10-05 23:00:00
354530,35,467195.26,2022-06-18 05:00:00
354531,49,151609.01,2022-09-30 05:00:00
354532,62,291817.67,2022-09-16 15:00:00
354533,8,137601.17,2022-01-29 16:00:00
354534,10,125960.32,2022-10-01 01:00:00
354535,192,118188.52,2022-04-01 20:00:00
354536,12,386106.05,2022-04-23 02:00:00
354537,39,83295.3,2022-12-03 11:00:00
354538,63,65188.06,2022-05-07 06:00:00
354539,63,189865.02,2022-03-07 10:00:00
354540,168,195319.14,2022-08-23 22:00:00
354541,127,158057.96,2022-07-18 18:00:00
354542,11,93483.99,2022-07-15 10:00:00
354543,38,238338.78,2022-02-06 05:00:00
354544,139,54876.4,2022-05-20 00:00:00
354545,181,34010.11,2022-05-31 20:00:00
354546,88,141566.09,2022-09-24 05:00:00
354547,3,11773.89,2022-02-12 11:00:00
354548,5,246674.02,2022-10-24 22:00:00
354549,18,84546.04,2022-02-10 11:00:00
354550,85,337757.49,2022-02-23 08:00:00
354551,77,314084.39,2022-01-09 23:00:00
354552,181,110081.0,2022-09-07 04:00:00
354553,95,60610.69,2022-01-23 10:00:00
354554,57,46727.65,2022-08-23 23:00:00
354555,39,77028.3,2022-02-18 13:00:00
354556,25,214895.47,2022-08-26 14:00:00
354557,30,8380.84,2022-08-04 05:00:00
354558,16,171656.83,2022-06-23 01:00:00
354559,41,16878.93,2022-10-03 18:00:00
354560,473,429854.53,2022-07-07 19:00:00
354561,40,568250.55,2022-02-22 07:00:00
354562,6,226606.64,2022-08-15 09:00:00
354563,27,121922.3,2022-05-03 06:00:00
354564,31,116840.83,2022-02-09 09:00:00
354565,35,15693.89,2022-08-09 22:00:00
354566,97,471716.1,2022-06-26 16:00:00
354567,258,158950.45,2022-02-27 16:00:00
354568,237,244017.96,2022-03-15 19:00:00
354569,106,260268.54,2022-08-15 05:00:00
354570,340,465438.13,2022-01-17 15:00:00
354571,9,42712.01,2022-03-22 01:00:00
354572,64,9328.06,2022-02-10 17:00:00
354573,120,545696.19,2022-06-14 11:00:00
354574,76,672730.07,2022-10-24 14:00:00
354575,36,224356.79,2022-07-07 18:00:00
354576,224,100452.72,2022-06-11 10:00:00
354577,63,9543.3,2022-08-25 17:00:00
354578,40,51638.7,2022-04-01 17:00:00
354579,55,57809.83,2022-03-28 14:00:00
354580,29,37471.48,2022-06-10 06:00:00
354581,53,231486.63,2022-05-09 16:00:00
354582,8,93918.67,2022-09-25 03:00:00
354583,84,75567.33,2022-08-27 18:00:00
354584,73,817549.25,2022-09-22 19:00:00
354585,14,413819.21,2022-03-30 05:00:00
354586,68,97741.75,2022-06-12 06:00:00
354587,27,975513.51,2022-04-24 07:00:00
354588,17,190392.7,2022-04-15 15:00:00
354589,11,641574.63,2022-04-21 16:00:00
354590,14,395009.67,2022-09-16 15:00:00
354591,237,394426.43,2022-11-02 07:00:00
354592,11,155887.5,2022-07-26 09:00:00
354593,33,6618.94,2022-01-22 03:00:00
354594,41,41343.64,2022-05-20 18:00:00
354595,300,25945.33,2022-03-12 21:00:00
354596,78,106547.97,2022-10-06 06:00:00
354597,18,31411.49,2022-09-01 09:00:00
354598,88,124776.74,2022-11-02 23:00:00
354599,87,539883.86,2022-06-11 22:00:00
354600,4,272912.45,2022-07-31 07:00:00
354601,27,214405.71,2022-06-15 16:00:00
354602,349,130790.9,2022-09-20 05:00:00
354603,39,225599.36,2022-04-04 15:00:00
354604,90,98766.5,2022-03-22 18:00:00
354605,404,940591.66,2022-11-20 02:00:00
354606,47,1218407.63,2022-11-11 07:00:00
354607,20,101261.13,2022-06-30 13:00:00
354608,69,77842.27,2022-01-12 10:00:00
354609,129,512659.14,2022-12-09 20:00:00
354610,7,322212.9,2022-09-20 16:00:00
354611,314,1538357.67,2022-01-25 14:00:00
354612,39,88183.14,2022-07-18 06:00:00
354613,79,290775.69,2022-05-25 19:00:00
354614,28,189585.81,2022-04-04 03:00:00
354615,7,133429.08,2022-08-04 10:00:00
354616,12,293676.42,2021-12-30 23:00:00
354617,11,12231.72,2022-10-13 02:00:00
354618,335,49172.21,2022-05-01 00:00:00
354619,67,34798.49,2022-01-18 02:00:00
354620,48,148992.4,2022-12-20 22:00:00
354621,36,21559.97,2022-09-20 10:00:00
354622,4,12365.46,2022-08-29 22:00:00
354623,179,26477.62,2022-02-28 10:00:00
354624,50,74021.4,2022-03-15 05:00:00
354625,27,375903.46,2022-04-08 20:00:00
354626,30,108846.1,2022-08-25 14:00:00
354627,7,458371.96,2022-09-29 19:00:00
354628,33,107412.99,2022-03-20 11:00:00
354629,55,711507.3,2022-06-27 15:00:00
354630,39,122833.55,2022-12-06 23:00:00
354631,25,72220.73,2022-09-23 12:00:00
354632,20,80436.38,2022-08-28 12:00:00
354633,74,50496.98,2022-06-04 10:00:00
354634,228,128975.83,2022-05-25 21:00:00
354635,149,416070.09,2022-08-01 17:00:00
354636,5,5545.17,2022-02-23 10:00:00
354637,151,99417.2,2022-05-31 10:00:00
354638,201,384080.76,2022-05-20 00:00:00
354639,324,1827722.69,2022-10-25 15:00:00
354640,9,188577.0,2022-03-29 22:00:00
354641,108,94158.36,2022-08-27 10:00:00
354642,69,279121.39,2022-07-05 22:00:00
354643,426,337302.78,2022-04-14 16:00:00
354644,23,89333.87,2022-03-28 17:00:00
354645,184,511558.5,2022-08-01 08:00:00
354646,24,3272.44,2022-03-20 21:00:00
354647,7,290466.84,2022-10-16 04:00:00
354648,86,247878.75,2022-01-07 00:00:00
354649,563,83004.39,2022-04-14 22:00:00
354650,45,129034.17,2022-05-17 06:00:00
354651,66,65554.12,2022-11-20 08:00:00
354652,10,146300.2,2022-07-14 18:00:00
354653,247,102695.25,2022-03-29 09:00:00
354654,42,99331.04,2022-06-24 18:00:00
354655,21,121566.69,2022-11-21 09:00:00
354656,42,16835.62,2022-10-04 19:00:00
354657,9,13074.24,2022-08-11 04:00:00
354658,15,88305.56,2022-09-19 01:00:00
354659,15,167636.62,2022-07-01 19:00:00
354660,13,99694.1,2022-11-25 02:00:00
354661,34,81804.11,2022-06-26 18:00:00
354662,79,150352.16,2022-08-18 04:00:00
354663,110,451953.66,2022-01-29 12:00:00
354664,70,186653.34,2022-02-16 13:00:00
354665,210,149774.47,2022-04-26 13:00:00
354666,36,86781.3,2022-05-10 11:00:00
354667,46,199315.68,2022-04-09 09:00:00
354668,53,160851.74,2022-03-30 03:00:00
354669,29,40811.86,2022-10-18 13:00:00
354670,7,123734.41,2022-01-31 06:00:00
354671,20,37561.61,2022-06-29 11:00:00
354672,80,76096.41,2022-05-30 06:00:00
354673,34,680442.2,2022-10-01 06:00:00
354674,47,1288828.49,2022-06-23 02:00:00
354675,7,41817.23,2022-09-22 06:00:00
354676,174,283588.63,2022-06-20 13:00:00
354677,229,163827.12,2022-06-06 09:00:00
354678,72,249919.11,2022-05-22 01:00:00
354679,162,44936.03,2022-03-07 01:00:00
354680,46,313217.42,2022-07-22 08:00:00
354681,51,139038.89,2022-01-23 09:00:00
354682,69,61967.37,2022-02-28 18:00:00
354683,13,85630.48,2022-04-04 21:00:00
354684,24,22600.25,2022-04-10 00:00:00
354685,2,10767.26,2022-07-18 23:00:00
354686,43,26497.41,2022-07-03 19:00:00
354687,8,26920.89,2022-08-27 01:00:00
354688,27,30440.02,2022-02-08 00:00:00
354689,111,39282.21,2022-06-28 03:00:00
354690,197,62689.99,2022-03-11 04:00:00
354691,45,302677.11,2022-03-10 21:00:00
354692,82,212289.78,2022-10-26 12:00:00
354693,16,6576.2,2022-05-29 19:00:00
354694,111,98531.77,2022-03-28 22:00:00
354695,121,253219.03,2022-02-21 15:00:00
354696,18,101713.35,2022-04-02 12:00:00
354697,97,29179.56,2022-08-22 16:00:00
354698,87,188395.95,2022-09-17 22:00:00
354699,88,173064.99,2022-10-24 21:00:00
354700,62,13883.79,2022-03-05 08:00:00
354701,200,121171.83,2022-04-10 22:00:00
354702,71,80454.34,2022-06-18 10:00:00
354703,19,47497.05,2022-01-12 12:00:00
354704,13,84420.3,2022-05-28 15:00:00
354705,486,234968.1,2022-04-08 04:00:00
354706,50,110500.89,2022-05-12 06:00:00
354707,158,321268.25,2022-10-03 04:00:00
354708,48,203522.61,2022-05-09 07:00:00
354709,44,136901.1,2022-04-29 21:00:00
354710,311,166749.11,2022-04-28 02:00:00
354711,79,14508.23,2022-06-04 16:00:00
354712,53,79608.63,2022-06-01 00:00:00
354713,884,986904.15,2022-09-24 19:00:00
354714,13,247662.37,2022-05-27 07:00:00
354715,66,277977.02,2022-02-27 17:00:00
354716,306,330112.33,2022-03-19 12:00:00
354717,5,165194.71,2022-04-16 15:00:00
354718,108,221633.9,2022-08-25 15:00:00
354719,72,96861.7,2022-06-03 17:00:00
354720,217,504706.31,2022-02-07 09:00:00
354721,51,43947.73,2022-02-14 22:00:00
354722,5,25014.65,2022-05-15 10:00:00
354723,35,165667.18,2022-07-13 14:00:00
354724,5,286326.45,2022-10-08 13:00:00
354725,33,44463.84,2022-04-28 19:00:00
354726,18,345455.67,2022-06-29 21:00:00
354727,2,250800.63,2022-08-04 01:00:00
354728,142,302767.83,2022-03-20 03:00:00
354729,22,250910.16,2022-02-02 12:00:00
354730,9,33207.97,2022-06-21 20:00:00
354731,662,568786.65,2022-05-08 14:00:00
354732,37,590378.78,2022-03-06 02:00:00
354733,111,17250.31,2022-04-22 11:00:00
354734,25,98243.1,2022-07-28 03:00:00
354735,47,475566.44,2022-12-07 18:00:00
354736,130,664430.35,2022-09-17 01:00:00
354737,43,23378.39,2022-04-11 12:00:00
354738,14,30749.44,2022-06-06 14:00:00
354739,139,214218.67,2022-11-26 20:00:00
354740,583,150268.46,2022-05-22 06:00:00
354741,56,42587.43,2022-04-04 01:00:00
354742,22,41186.57,2022-10-24 03:00:00
354743,81,79786.57,2022-04-07 17:00:00
354744,54,8430.76,2022-11-06 12:00:00
354745,48,59745.91,2022-06-20 06:00:00
354746,36,30662.22,2022-07-17 16:00:00
354747,105,666970.36,2022-01-15 11:00:00
354748,38,10828.29,2022-09-09 16:00:00
354749,222,37686.6,2022-06-09 20:00:00
354750,16,136598.01,2022-07-22 18:00:00
354751,529,254049.12,2022-03-12 22:00:00
354752,382,114991.59,2022-05-26 10:00:00
354753,72,85242.12,2022-05-16 23:00:00
354754,32,17008.3,2022-04-07 17:00:00
354755,56,109461.33,2022-06-10 16:00:00
354756,88,137559.67,2022-02-28 09:00:00
354757,18,38801.95,2022-05-08 11:00:00
354758,74,104671.9,2022-03-14 07:00:00
354759,57,76827.28,2022-09-24 04:00:00
354760,84,128756.78,2022-11-26 06:00:00
354761,37,125443.25,2022-06-21 23:00:00
354762,43,322582.43,2022-10-01 00:00:00
354763,206,355896.62,2022-04-24 05:00:00
354764,921,333841.01,2022-06-20 08:00:00
354765,140,1288904.11,2022-08-05 00:00:00
354766,1,282390.02,2022-03-26 19:00:00
354767,56,21306.42,2022-03-12 05:00:00
354768,192,91957.56,2022-10-09 18:00:00
354769,179,80667.95,2022-04-14 10:00:00
354770,30,61410.35,2022-04-17 09:00:00
354771,67,109625.23,2022-01-26 22:00:00
354772,309,1162325.97,2022-06-30 20:00:00
354773,6,73330.98,2022-10-17 04:00:00
354774,72,87919.44,2022-07-21 12:00:00
